"F_Id","F_EnCode","F_FullName","F_Gender","F_DepartmentName","F_PositionName","F_WorkingNature","F_IDNumber","F_Telephone","F_AttendWorkTime","F_Birthday","F_Education","F_Major","F_GraduationAcademy","F_GraduationTime","F_Description","F_SortCode","F_EnabledMark","F_CreatorTime","F_CreatorUserId","F_LastModifyTime","F_LastModifyUserId","F_DeleteMark","F_DeleteTime","F_DeleteUserId"
"6b62fefc241049159de98ef86e03fc0d","181009","牧冰萍","男","技术部",,"合同制","350202196003035000","15605324992",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"6c24fd501cbb4691903cf2a41b3c748a","181025","桓南松","男","技术部","产品质量工程师","合同制","350205197611175000","17708849061",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"6d0bdf056ba3428fa91b37fb43a85f54","181023","党天春","男","技术部",,"合同制","350202196703075000","18206606474",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"6e2bd7969a6d4fc897b73a75d0998f28","181018","广醉薇","男","技术部",,"合同制","350205195609220000","18707887951",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"6e6c8f007fe84ebb92761cb2855bded9","181013","时紫安","女","技术部","产品开发技术员","合同制","350211196910033000","15002581827",,,"大专","计算机",,,,,,"1/9/2020 07:55:29","login_token_edac55aaabdb4360887d5258fe105ab4",,,,,
"6eacb475e092419488209787c393af04","181012","舒安容","男","技术部",,"合同制","350204198208202000","15203352716",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"6ec77574bebf489aa1569bf18ab4112d","181007","终念寒","男","技术部","软件工程师","合同制","350205196303282000","17607637666",,,"大专","计算机",,,,,,"23/9/2020 03:07:21","login_token_a63f379182c64e909ad9db1b506534d7",,,,,
"6f601ca7f56841aea33f8b663031ca95","181011","巩痴灵","男","技术部","系统测试工程师","合同制","350203195005123000","18808138242","1/1/1970 00:00:00","1/1/1970 00:00:00","本科","计算机",,"1/1/1970 00:00:00",,"0",,"30/11/2020 06:40:45","0a85de84-4de0-4317-9767-25f95fdd9b1e",,,,,
"6f77ea5dad25426e9910f6acb92d316d","100001","佘亚头","男","技术部","程序员","合同制","350201198102091000","18518888888","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机","厦门大学","1/1/1900 00:00:00",,,,"20/8/2020 14:29:46","login_token_1728348620fe405b963d00ff97836a9a",,,,,
"6fae8e69b05f4896ad61102003b15e45","181028","桂白山","男","技术部",,"合同制","350206195802081000","18306926842",,,"本科","计算机",,,,,,"23/3/2021 08:51:40","admin",,,,,
"7012f82d34334878b81b94bc7e27aa42","181007","终念寒","男","技术部","软件工程师","合同制","350205196303282000","17607637666",,,"大专","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"70470071e70d488ab59664967c8284e5","181017","谷雁菱","男","技术部",,"合同制","350201196308291000","15605385069",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"713b40068bdc440395d480ae09b79e05","181018","广醉薇","男","技术部",,"合同制","350205195609220000","18707887951",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"71f8ba8a986b4875996dc810c085a3f6","181009","牧冰萍","男","技术部",,"合同制","350202196003035000","15605324992",,,"本科","计算机",,,,,,"23/3/2021 08:48:55","admin",,,,,
"7297c33ab265421abb77746fcf508042","181020","於迎曼","男","技术部",,"合同制","350203195009011000","13204894498",,,"本科","计算机",,,,,,"23/3/2021 08:48:49","admin",,,,,
"7395a17e83b4468f8053b71b1056321e","181018","广醉薇","男","技术部",,"合同制","350205195609220000","18707887951",,,"本科","计算机",,,,,,"23/3/2021 08:51:34","admin",,,,,
"73c972618e994e20b28d68f7912af1f8","181006","武水绿","男","技术部",,"合同制","350205195906290000","15305815559",,,"本科","计算机",,,,,,"23/3/2021 08:48:56","admin",,,,,
"7415a81df9a04b368d3d87624147b720","181009","牧冰萍","男","技术部",,"合同制","350202196003035000","15605324992",,,"本科","计算机",,,,,,"23/3/2021 08:48:50","admin",,,,,
"742e0643be4049bbbcba4d38dff9a726","181012","舒安容","男","技术部",,"合同制","350204198208202000","15203352716",,,"本科","计算机",,,,,,"23/3/2021 08:48:51","admin",,,,,
"7452c064ea83451bb2226119fada3ac8","100001","佘亚头","男","技术部","程序员","合同制","350201198102091000","18518888888","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机","厦门大学","1/1/1900 00:00:00",,,,"18/8/2020 11:44:34","admin",,,,,
"7490b1f800bd4332bc27c788b3c67ce2","181020","於迎曼","男","技术部",,"合同制","350203195009011000","13204894498",,,"本科","计算机",,,,,,"23/3/2021 08:51:41","admin",,,,,
"74ce4849b89b4f02b03c39b4ab50c1b5","181002","巩水云","男","技术部","硬件工程师","合同制","350211195211265000","18808138239",,,"本科","计算机",,,,,,"23/9/2020 03:07:21","login_token_a63f379182c64e909ad9db1b506534d7",,,,,
"74d713d81ba24b2fa7d2afab3f33952d","181028","桂白山","男","技术部",,"合同制","350206195802081000","18306926842",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"7593165964fe4f32a7bbb4f44c27dd98","181026","芮秋双","女","技术部",,"合同制","350203196402290000","15505014641",,,"本科","计算机",,,,,,"23/3/2021 08:51:39","admin",,,,,
"75dfa436a85c440288611dd10f43abd3","181006","武水绿","男","技术部",,"合同制","350205195906290000","15305815559",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"75f044645fa1484cb241c42b8562ba4d","181013","时紫安","女","技术部",,"合同制","350211196910033000","15002581827",,,"大专","计算机",,,,,,"23/3/2021 08:51:39","admin",,,,,
"76e04c087eec4e028e7e11a6c98335d6","100001","佘亚头","男","技术部",,"合同制","350201198102091000","18518888888",,,"本科","计算机","厦门大学",,,,,"23/3/2021 08:48:50","admin",,,,,
"7899fbb4d18a4e0ea9cbb932d8c1d6c1","181029","红幻波","男","技术部",,"合同制","35020419601122205X","17708718904",,,"本科","计算机",,,,,,"23/3/2021 08:48:54","admin",,,,,
"78e94c5c1717450f9dafc79fa269ef51","181009","牧冰萍","男","技术部",,"合同制","350202196003035000","15605324992",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"79091c98276f46d89ab78d42e21786be","181025","桓南松","男","技术部",,"合同制","350205197611175000","17708849061",,,"本科","计算机",,,,,,"23/3/2021 08:51:38","admin",,,,,
"79339450e22b4bbd98a81779f0ae4708","181005","游如柏","男","技术部","网络管理员","合同制","350205195607145000","17708738938","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"20/8/2020 14:29:46","login_token_1728348620fe405b963d00ff97836a9a",,,,,
"793f5655d17c4d3cba3c3d1c3978f829","181026","芮秋双","女","技术部","数据库工程师","合同制","350203196402290000","15505014641",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"79416e2c84da4aa08194f251fbcad4e4","181017","谷雁菱","男","技术部",,"合同制","350201196308291000","15605385069",,,"本科","计算机",,,,,,"23/3/2021 08:51:35","admin",,,,,
"79d15d2b564a4044a504d059ba81ff2f","181016","訾元珊","男","技术部",,"合同制","35020319710706252X","18808298428",,,"本科","计算机",,,,,,"23/3/2021 08:51:41","admin",,,,,
"7ac6e9509b814e2faa027578fe715907","181008","卫丹雪","男","技术部",,"合同制","350201195306080000","13401200235",,,"本科","计算机",,,,,,"23/3/2021 08:51:36","admin",,,,,
"7b10f9d564864ccbad20a76dd4e3d845","181002","巩水云","男","技术部","硬件工程师","合同制","350211195211265000","18808138239","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"18/8/2020 11:44:34","admin",,,,,
"7b91c187d15d4187b415d17baa6956f0","181022","丘紫雪","男","技术部",,"合同制","350205196504214000","15803883332",,,"大专","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"7bd2ade1192f45c3983612b74cefddbc","181026","芮秋双","女","技术部","数据库工程师","合同制","350203196402290000","15505014641",,,"本科","计算机",,,,,,"1/9/2020 07:55:29","login_token_edac55aaabdb4360887d5258fe105ab4",,,,,
"7c2fbf39d28543f0b78339720c52f68e","181013","时紫安","女","技术部",,"合同制","350211196910033000","15002581827",,,"大专","计算机",,,,,,"23/3/2021 08:51:30","admin",,,,,
"7d3bc9dfceb4496bb18963790b0884b9","181015","越翠绿","男","技术部","软件工程师","合同制","350202198105274000","18708058142","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"20/8/2020 14:29:46","login_token_1728348620fe405b963d00ff97836a9a",,,,,
"7d6b6cd9d2da4007a5805948e6bc3c19","181006","武水绿","男","技术部","安全员","合同制","350205195906290000","15305815559",,,"本科","计算机",,,,,,"23/9/2020 03:07:21","login_token_a63f379182c64e909ad9db1b506534d7",,,,,
"7ec8555afe1142e7bb8ab1b03396e9da","181017","谷雁菱","男","技术部","网络管理员","合同制","350201196308291000","15605385069","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"18/8/2020 11:44:34","admin",,,,,
"7fb47305eb354637adba70e288e4361f","181010","农翠芙","女","技术部",,"合同制","350206197311102000","18507177130",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"80b9293f643943599d4a87a2d3148a52","181003","禹千青","女","技术部",,"合同制","350201198102091000","15103042363",,,"本科","计算机",,,,,,"23/3/2021 08:48:51","admin",,,,,
"80db75d43ef54c729b4d3ba86caf3b36","181012","舒安容","男","技术部",,"合同制","350204198208202000","15203352716",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"80f0617509d94d6e9ad251199741d70f","181019","毕幼柏","男","技术部",,"合同制","350202197702093000","13902441672",,,"本科","计算机",,,,,,"23/3/2021 08:51:40","admin",,,,,
"80f8bacc63e34f9f99fbfdbe2457bb6a","181023","党天春","男","技术部","布线工程师","合同制","350202196703075000","18206606474",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"81333aebfa644b79875581ed44f9adb7","181003","禹千青","女","技术部",,"合同制","350201198102091000","15103042363",,,"本科","计算机",,,,,,"23/3/2021 08:51:41","admin",,,,,
"81e37b688c1a41a1b4a84622fd02154d","181004","乜以寒","男","技术部","网络管理工程师","合同制","350203195408294000","18908498650",,,"本科","计算机",,,,,,"1/9/2020 07:55:29","login_token_edac55aaabdb4360887d5258fe105ab4",,,,,
"8260a729358e427cae80e8e590b286ad","181002","巩水云","男","技术部",,"合同制","350211195211265000","18808138239",,,"本科","计算机",,,,,,"23/3/2021 08:48:47","admin",,,,,
"8293b60f5bbd456ca3cc81e66f0a1409","181020","於迎曼","男","技术部",,"合同制","350203195009011000","13204894498",,,"本科","计算机",,,,,,"23/3/2021 08:51:37","admin",,,,,
"835f1fac07564bf0893151dd998cf92b","181011","巩痴灵","男","技术部",,"合同制","350203195005123000","18808138242",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"83fb63385c7c4d64af10d48d7220ca5c","181004","乜以寒","男","技术部",,"合同制","350203195408294000","18908498650",,,"本科","计算机",,,,,,"23/3/2021 08:48:46","admin",,,,,
"84005a9ca1674891b6329417b4cd59ff","181001","於友绿","男","技术部",,"合同制","350203195408294000","13204914516",,,"本科","计算机",,,,,,"23/3/2021 08:51:40","admin",,,,,
"8493cab155474d2c8c70ff0062f6cea3","181005","游如柏","男","技术部","网络管理员","合同制","350205195607145000","17708738938","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"18/8/2020 11:44:34","admin",,,,,
"85ac5cb0e8f8497481b00254b6b1b805","181011","巩痴灵","男","技术部",,"合同制","350203195005123000","18808138242",,,"本科","计算机",,,,,,"23/3/2021 08:51:33","admin",,,,,
"85bd14516a3445eb9cf60dd7275b0665","181007","终念寒","男","技术部","软件工程师","合同制","350205196303282000","17607637666",,,"大专","计算机",,,,,,"1/9/2020 07:55:29","login_token_edac55aaabdb4360887d5258fe105ab4",,,,,
"865399c6caa647fa882e868de5f52e7e","181020","於迎曼","男","技术部","硬件工程师","合同制","350203195009011000","13204894498","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"18/8/2020 11:44:34","admin",,,,,
"86924c03caaf49ed8e06fa111c6070c8","181027","江觅风","男","技术部",,"合同制","350205196810292000","15803703121",,,"本科","计算机",,,,,,"23/3/2021 08:51:34","admin",,,,,
"86a44997cb404170a2fa569f515009de","181001","於友绿","男","技术部",,"合同制","350203195408294000","13204914516",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"86f215e3e23f4f5baa94d46022a1c85d","181026","芮秋双","女","技术部",,"合同制","350203196402290000","15505014641",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"87238b0f06794ca39226d74dcabc7397","181020","於迎曼","男","技术部",,"合同制","350203195009011000","13204894498",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"8787ee8b692d436da0b19a8fa118326d","181021","杜凝蝶","女","技术部","网络安全工程师","合同制","350211196206073000","15703472856","17/3/2004 00:00:00","7/6/1962 00:00:00","本科","计算机",,,,"171208131020547",,"8/12/2017 13:10:21","admin",,,,,
"88509601144840d385cb6e0d037dac8b","181020","於迎曼","男","技术部",,"合同制","350203195009011000","13204894498",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"891cb59977e047aab2bd35c4cab34706","181005","游如柏","男","技术部",,"合同制","350205195607145000","17708738938",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"8923574068584b2e9140ea6c29100327","181022","丘紫雪","男","技术部","网络安全工程师","合同制","350205196504214000","15803883332",,,"大专","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"8936d0f35aa84e199eb32983f152ad90","181018","广醉薇","男","技术部",,"合同制","350205195609220000","18707887951",,,"本科","计算机",,,,,,"23/3/2021 08:51:36","admin",,,,,
"8985ddcd3e244fe99b584ba8d7233eea","181003","禹千青","女","技术部","产品开发技术员","合同制","350201198102091000","15103042363","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"20/8/2020 14:29:46","login_token_1728348620fe405b963d00ff97836a9a",,,,,
"89d941a7824146d2ac777b99a6be9a69","181030","霍涵蕾","男","技术部",,"合同制","350206198205094000","15904073555",,,"本科","计算机",,,,,,"23/3/2021 08:51:40","admin",,,,,
"8a59224cbfef429c992bba6bcd7e5fc8","181013","时紫安","女","技术部","产品开发技术员","合同制","350211196910033000","15002581827","1/1/1900 00:00:00","1/1/1900 00:00:00","大专","计算机",,"1/1/1900 00:00:00",,,,"18/8/2020 11:44:34","admin",,,,,
"8aa4f062ebe743249f297650a1ec9adc","181013","时紫安","女","技术部",,"合同制","350211196910033000","15002581827",,,"大专","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"8aab200a104b4334bf1db2a5b798a2c1","181006","武水绿","男","技术部","安全员","合同制","350205195906290000","15305815559","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"20/8/2020 14:29:46","login_token_1728348620fe405b963d00ff97836a9a",,,,,
"8b2d51a84217432d8a9d57def7e57487","181009","牧冰萍","男","技术部",,"合同制","350202196003035000","15605324992",,,"本科","计算机",,,,,,"23/3/2021 08:48:53","admin",,,,,
"8b331ac98c9d4185bcb5ac7ae9282d1d","181023","党天春","男","技术部","布线工程师","合同制","350202196703075000","18206606474",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"8b65c8bcda9d4740be626e7736244cc5","181015","越翠绿","男","技术部",,"合同制","350202198105274000","18708058142",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"8bc22a1267024f1c905641594c4c5727","181030","霍涵蕾","男","技术部",,"合同制","350206198205094000","15904073555",,,"本科","计算机",,,,,,"23/3/2021 08:48:53","admin",,,,,
"8bf1f29290834528b95034cfb68229ee","181009","牧冰萍","男","技术部","产品规划主管","合同制","350202196003035000","15605324992",,,"本科","计算机",,,,,,"23/9/2020 03:07:21","login_token_a63f379182c64e909ad9db1b506534d7",,,,,
"8c1641bfd5d84d5daa429f4356f52f76","181016","訾元珊","男","技术部",,"合同制","35020319710706252X","18808298428",,,"本科","计算机",,,,,,"23/3/2021 08:48:54","admin",,,,,
"8c25a89f0b9b41e9991565ae8290e150","181016","訾元珊","男","技术部",,"合同制","35020319710706252X","18808298428",,,"本科","计算机",,,,,,"23/3/2021 08:51:35","admin",,,,,
"8c38c5c0887e48dda4db1aaaf3e86c48","181016","訾元珊","男","技术部","包装设计师","合同制","35020319710706252X","18808298428",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"8d1972b9bffc4d19b2dfaa5dd6271865","181017","谷雁菱","男","技术部",,"合同制","350201196308291000","15605385069",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"8d283063f18c43dc99b9f2b8a63e3331","181003","禹千青","女","技术部",,"合同制","350201198102091000","15103042363",,,"本科","计算机",,,,,,"23/3/2021 08:48:55","admin",,,,,
"8d64a4c71e4a4331a35cd99eeca25604","181024","冯翠丝","男","技术部",,"合同制","350206196204251000","13401140167",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"8d772791e4b14ce09573bd209f84d777","100001","佘亚头","男","技术部","程序员","合同制","350201198102091000","18518888888",,,"本科","计算机","厦门大学",,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"8dd02b68760a48bfbfe525c244aaf406","181017","谷雁菱","男","技术部",,"合同制","350201196308291000","15605385069",,,"本科","计算机",,,,,,"23/3/2021 08:51:41","admin",,,,,
"8dd62534cff542478c69481ca9aec20d","181014","祁凌瑶","男","技术部",,"合同制","350205197906133000","15103012323",,,"本科","计算机",,,,,,"23/3/2021 08:48:51","admin",,,,,
"8df2e2421c1a48cfb291bdde23aab0ff","181010","农翠芙","女","技术部",,"合同制","350206197311102000","18507177130",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"8f1da4badcff48738a318e995153c354","181003","禹千青","女","技术部",,"合同制","350201198102091000","15103042363",,,"本科","计算机",,,,,,"23/3/2021 08:51:36","admin",,,,,
"8f6a018f17c64bc48aa5c36e45d65e19","181018","广醉薇","男","技术部",,"合同制","350205195609220000","18707887951",,,"本科","计算机",,,,,,"23/3/2021 08:51:32","admin",,,,,
"90aa7593d93143aebbe9df36f4bd422f","181005","游如柏","男","技术部",,"合同制","350205195607145000","17708738938",,,"本科","计算机",,,,,,"23/3/2021 08:51:37","admin",,,,,
"90b36238ff874775ace0ed98c5227b87","181007","终念寒","男","技术部",,"合同制","350205196303282000","17607637666",,,"大专","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"90b841db9f554c41b4ca98dbe0dbe8be","181021","杜凝蝶","女","技术部",,"合同制","350211196206073000","15703472856",,,"本科","计算机",,,,,,"23/3/2021 08:48:52","admin",,,,,
"91135a0fe9cb447dafa1cab3485f16bc","181006","武水绿","男","技术部",,"合同制","350205195906290000","15305815559",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"914cddb17d6c4aeeb1159eb61e526961","181018","广醉薇","男","技术部","包装设计师","合同制","350205195609220000","18707887951",,,"本科","计算机",,,,,,"23/9/2020 03:07:21","login_token_a63f379182c64e909ad9db1b506534d7",,,,,
"919b97b088fe4855b6480927298d5ae7","181007","终念寒","男","技术部",,"合同制","350205196303282000","17607637666",,,"大专","计算机",,,,,,"23/3/2021 08:48:50","admin",,,,,
"93617fb362954c60a7e77d764babe73c","181028","桂白山","男","技术部",,"合同制","350206195802081000","18306926842",,,"本科","计算机",,,,,,"23/3/2021 08:48:46","admin",,,,,
"93fbb50d02814df799cafe1c4d8d9161","181002","巩水云","男","技术部","硬件工程师","合同制","350211195211265000","18808138239",,,"本科","计算机",,,,,,"1/9/2020 07:55:29","login_token_edac55aaabdb4360887d5258fe105ab4",,,,,
"94523ce2922441ff92ce574546b16313","181022","丘紫雪","男","技术部",,"合同制","350205196504214000","15803883332",,,"大专","计算机",,,,,,"23/3/2021 08:48:49","admin",,,,,
"96534e33a89f43589f00388a2c39c06d","181015","越翠绿","男","技术部",,"合同制","350202198105274000","18708058142",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"967706072f8b457a8d797c13397e3544","181001","於友绿","男","技术部","研发主管","合同制","350203195408294000","13204914516",,,"本科","计算机",,,,,,"1/9/2020 07:55:29","login_token_edac55aaabdb4360887d5258fe105ab4",,,,,
"972c0b00a0394c5a991f00427a2cf076","181023","党天春","男","技术部","布线工程师","合同制","350202196703075000","18206606474","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"18/8/2020 11:44:34","admin",,,,,
"97b80012988a415b95d4600d1e8702e0","181014","祁凌瑶","男","技术部","技术支持经理","合同制","350205197906133000","15103012323",,,"本科","计算机",,,,,,"23/9/2020 03:07:21","login_token_a63f379182c64e909ad9db1b506534d7",,,,,
"97cf0e9ae5fd45669460f47d6d50efb0","181001","於友绿","男","技术部","研发主管","合同制","350203195408294000","13204914516",,,"本科","计算机",,,,,,"23/9/2020 03:07:21","login_token_a63f379182c64e909ad9db1b506534d7",,,,,
"97e98bd6bb60434388b24ecad8418b60","181028","桂白山","男","技术部",,"合同制","350206195802081000","18306926842",,,"本科","计算机",,,,,,"23/3/2021 08:48:53","admin",,,,,
"986aecc6c0864e28a8e589588872f442","181025","桓南松","男","技术部",,"合同制","350205197611175000","17708849061",,,"本科","计算机",,,,,,"23/3/2021 08:48:53","admin",,,,,
"98f77b911c774f68b2b54e283aab83f4","181015","越翠绿","男","技术部",,"合同制","350202198105274000","18708058142",,,"本科","计算机",,,,,,"23/3/2021 08:48:51","admin",,,,,
"9a0624616472415cb9407e5ac6b8716c","181021","杜凝蝶","女","技术部",,"合同制","350211196206073000","15703472856",,,"本科","计算机",,,,,,"23/3/2021 08:51:30","admin",,,,,
"9a32a507f9b4411c8dd33635e1fd691b","181013","时紫安","女","技术部","产品开发技术员","合同制","350211196910033000","15002581827",,,"大专","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"9b1507fa412b41be8673970f1d71c50d","181019","毕幼柏","男","技术部","软件工程师","合同制","350202197702093000","13902441672","28/3/2012 00:00:00","9/2/1977 00:00:00","本科","计算机",,,,"171208131020343",,"8/12/2017 13:10:20","admin",,,,,
"9b15f27ec45047c6be6465751b0f5edf","181030","霍涵蕾","男","技术部",,"合同制","350206198205094000","15904073555",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"9b67ffecea4a4b548a56fea922d7e462","181011","巩痴灵","男","技术部","系统测试工程师","合同制","350203195005123000","18808138242","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"18/8/2020 11:44:34","admin",,,,,
"9b8f25bd5a23443383623b632ec88e74","181025","桓南松","男","技术部","产品质量工程师","合同制","350205197611175000","17708849061",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"9ba07ca6b8004e51819b5d027afdaa4e","181028","桂白山","男","技术部","软件工程师","合同制","350206195802081000","18306926842","26/12/2002 00:00:00","8/2/1958 00:00:00","本科","计算机",,,,"171208131021253",,"8/12/2017 13:10:21","admin",,,,,
"9bb38f1b98d54263b3b8aa7d67836ead","181008","卫丹雪","男","技术部","高级程序员","合同制","350201195306080000","13401200235",,,"本科","计算机",,,,,,"23/9/2020 03:07:21","login_token_a63f379182c64e909ad9db1b506534d7",,,,,
"9bba4c7ccca6459bb9c00c6b3ef0eae1","181016","訾元珊","男","技术部",,"合同制","35020319710706252X","18808298428",,,"本科","计算机",,,,,,"23/3/2021 08:51:31","admin",,,,,
"9c18c54ce5fb43bd8ea2ef22819e8ca5","181006","武水绿","男","技术部",,"合同制","350205195906290000","15305815559",,,"本科","计算机",,,,,,"23/3/2021 08:51:34","admin",,,,,
"9c2c5c49ea4843d1a8f2c4f3194601b9","181007","终念寒","男","技术部",,"合同制","350205196303282000","17607637666",,,"大专","计算机",,,,,,"23/3/2021 08:48:47","admin",,,,,
"9c7111e852304bbbbcb7d21e39829056","181023","党天春","男","技术部",,"合同制","350202196703075000","18206606474",,,"本科","计算机",,,,,,"23/3/2021 08:48:49","admin",,,,,
"9ca75770f78046a9a86ed122901274b2","181019","毕幼柏","男","技术部","软件工程师","合同制","350202197702093000","13902441672",,,"本科","计算机",,,,,,"1/9/2020 07:55:29","login_token_edac55aaabdb4360887d5258fe105ab4",,,,,
"9cb447cbae5442b78e447d02f4e83b71","181015","越翠绿","男","技术部",,"合同制","350202198105274000","18708058142",,,"本科","计算机",,,,,,"23/3/2021 08:48:50","admin",,,,,
"9cb7662782a749d688b40d73937abb02","181013","时紫安","女","技术部",,"合同制","350211196910033000","15002581827",,,"大专","计算机",,,,,,"23/3/2021 08:48:53","admin",,,,,
"9cde5af4744d40c7a65befa2f5589da0","181019","毕幼柏","男","技术部","软件工程师","合同制","350202197702093000","13902441672","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"20/8/2020 14:29:46","login_token_1728348620fe405b963d00ff97836a9a",,,,,
"9d4fd980ce8b4addbfe99786cbc3e4cb","181029","红幻波","男","技术部","通讯工程师","合同制","35020419601122205X","17708718904","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"18/8/2020 11:44:34","admin",,,,,
"9d8a82d2f6d84d0db9ef3dd9d98f5535","181023","党天春","男","技术部",,"合同制","350202196703075000","18206606474",,,"本科","计算机",,,,,,"23/3/2021 08:51:33","admin",,,,,
"9dbd1a3a916c424eb0ef06366e76670e","181027","江觅风","男","技术部",,"合同制","350205196810292000","15803703121",,,"本科","计算机",,,,,,"23/3/2021 08:48:54","admin",,,,,
"9df4ee0015d64c3d98da3dc2b773d098","181029","红幻波","男","技术部",,"合同制","35020419601122205X","17708718904",,,"本科","计算机",,,,,,"23/3/2021 08:51:32","admin",,,,,
"9e40deb9a3c54279a3a0507c29f8fa4e","181009","牧冰萍","男","技术部","产品规划主管","合同制","350202196003035000","15605324992","13/8/2014 00:00:00","3/3/1960 00:00:00","本科","计算机",,,,"171208131019333",,"8/12/2017 13:10:19","admin",,,,,
"9e5cf5925eed4d6f951b59d024793212","181026","芮秋双","女","技术部",,"合同制","350203196402290000","15505014641",,,"本科","计算机",,,,,,"23/3/2021 08:51:33","admin",,,,,
"9f29ca1782c84d4bb3a811f33bdd0443","181012","舒安容","男","技术部","网络工程师","合同制","350204198208202000","15203352716","11/1/2015 00:00:00","20/8/1982 00:00:00","本科","计算机",,,,"171208131019637",,"8/12/2017 13:10:20","admin",,,,,
"9f5b358020604e608105fe8b74c76f9a","181011","巩痴灵","男","技术部","系统测试工程师","合同制","350203195005123000","18808138242",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
